Sample	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	N18	N19	N20	N21	N22	N23	N24	N25	N26	N27	N28	N29	N30	N31	N_1	N_2	N_3	N_4	N_5	N_6	N_7	N_8	N_9	N_10	N_11	N_12	N_13	N_14	N_15	N_16	N_17	N_18	N_19	N_20	N_21	N_22	N_23	N_24	N_25	N_26	SACa_21_1	SACa_21_2	SACa_21_3	SACa_21_4	SACa_21_5	SACa_21_6	SACa_21_11	SACa_21_12	SACa_21_13	SACa_21_14	SACa_21_15	SACa_21_16	CSF_22_6	CSF_22_7	CSF_22_8	CSF_22_9	CSF_22_10	CSF_22_11	CSF_22_12	CSF_22_13	CSF_22_14	CSF_22_15	CSF_22_16	CSF_22_17	CSF_22_18	CSF_22_19	CSF_22_20	CSF_22_21	CSF_22_22	CSF_22_23	CSF_22_24	CSF_22_25	CSF_22_26	CSF_22_27	CSF_22_28	CSF_22_29	CSF_22_30	CSF_22_31	CSF_22_32	W1	W2	W3	W4	W_1	W_2	W_2	SACa_21_W1	SACa_21_W2	SACa_21_W3	SACa_21_W4	CSF_22_W1	CSF_22_W2
S085_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004102901	0	0	0	0	0.005604439	0	0	0	0	0.016157177	0.005618609	0	0	0	0	0.004761678	0	0	0	0	0	0	0	0.005097619	0	0	0	0	0	0	0	0	0	0	0.014425851	0	0	0	0	0	0.003253302	0	0	0	0.013385686	0.038555456	0.013262599	0.005387931	0.039478879	0.0242436	0.027363524	0.163376447	0.091515231	0.067704807	0.072833212	0.018796992	0.044409903
Lineage_IIb_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003362249	0.012780778	0	0.010630382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009083477	0.006899407	0.012766501	0.015508685	0.012580199	0.009154575	0	0.003718301	0	0	0	0	0	0	0	0.013194353	0.051081219	0	0.012925742	0.005618609	0.006269199	0.011043013	0.008422471	0.031410324	0.014285034	0	0	0	0	0	0.003941197	0.01469076	0	0.05021761	0	0.020188765	0	0	0	0	0	0	0.007012623	0.028851702	0.015457145	0.008482484	0	0	0	0.003253302	0	0	0.004316671	0.093699804	0.064259093	0.099469496	0.075431034	0.003947888	0.00484872	0.003420441	0.013614704	0.065368022	0.045136538	0.036416606	0.041353383	0.061063617
Geobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00905551	0	0	0	0	0	0	0.003449703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034054146	0	0.003231435	0	0.006269199	0	0.004211236	0	0.004761678	0.023663038	0	0	0	0	0	0	0	0	0	0	0	0	0.008234519	0	0	0	0	0	0	0	0	0.00628496	0	0	0	0	0.004316671	0.066928431	0.051407274	0.013262599	0.032327586	0.031583103	0.01454616	0.017102203	0.054458816	0.026147209	0.090273076	0.084972081	0.07518797	0.111024759
Mollicutes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053542745	0.064259093	0.112732095	0.021551724	0.003947888	0.00484872	0	0	0	0	0	0	0
Subgroup_15_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008923791	0	0	0	0	0	0.006840881	0.054458816	0.078441626	0.248250959	0.109249818	0.007518797	0.011102476
Saccharimonadales_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017847582	0	0.0066313	0.021551724	0	0	0	0	0	0	0	0.056390977	0.072166093
Desulfuromonadales_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004816956	0	0	0	0.003945863	0	0.003449703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008422471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044618954	0.038555456	0.033156499	0.016163793	0.003947888	0.00969744	0.013681762	0.013614704	0.026147209	0	0.012138869	0.07518797	0.055512379
Blfdi19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003632533	0	0	0.006577649	0	0	0	0	0	0	0	0.008734387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003602046	0	0	0.003557326	0.006185439	0	0.018259504	0.016813316	0.024328927	0.013194353	0.051081219	0.041597338	0.006462871	0.022474435	0.012538399	0.04417205	0	0.010470108	0.019046712	0	0.011234693	0.003323584	0	0.016456391	0.027588381	0.022036139	0	0.016739203	0	0.04037753	0	0	0.00411726	0.009170105	0	0	0	0.009617234	0.023185718	0.008482484	0.015823619	0	0.010584251	0.006506604	0.034579475	0.017387273	0	0.053542745	0.064259093	0.059681698	0.016163793	0.035530991	0.01454616	0.023943084	0	0	0	0	0.131578947	0.088819807
Candidatus_Abawacabacteria_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008109642	0	0.017027073	0	0	0	0.012538399	0.049693556	0.033689885	0.020940216	0.009523356	0	0	0	0	0	0	0	0	0	0	0	0.005443954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017847582	0	0.013262599	0.021551724	0	0	0	0.054458816	0.026147209	0.022568269	0.024277737	0	0
1-20_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003947888	0.00484872	0	0	0	0	0	0	0
Entomoplasmatales_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004461895	0.025703637	0.026525199	0.032327586	0.007895776	0	0.010261322	0	0	0	0	0.045112782	0.044409903
Demequinaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001915195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005461198	0.009891197	0	0	0	0	0	0.004548349	0	0	0	0	0	0	0	0.004577287	0.010806138	0.003718301	0.004102901	0	0.00309272	0.034506556	0.003651901	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011234693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003253302	0	0.005795758	0	0.031233268	0.038555456	0.013262599	0.026939655	0.027635215	0.0242436	0.037624846	0	0	0	0.012138869	0.015037594	0.005551238
Omnitrophia_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017027073	0	0.009694306	0	0	0	0.004211236	0	0	0	0	0	0	0	0	0	0.010195239	0	0	0	0	0	0	0	0	0	0	0.014425851	0.007728573	0.008482484	0	0	0	0	0	0	0	0.035695163	0.012851819	0.0066313	0.021551724	0.003947888	0	0.003420441	0	0	0	0	0.018796992	0.02775619
Rubrobacteriaceae	0.003074369	0	0.012164464	0.005704832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007381163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004577287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004316671	0.004461895	0	0	0	0	0	0	0.476514636	0.339913714	0.270819228	0.26705511	0	0
BSV26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039583058	0.068108292	0	0	0	0.012538399	0	0.008422471	0	0.019046712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015791552	0.02909232	0.006840881	0.027229408	0.091515231	0.067704807	0.072833212	0.037593985	0.022204952
Desulfuromonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003449703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009759906	0	0	0	0.008923791	0.012851819	0.019893899	0.010775862	0.019739439	0.01939488	0.006840881	0.027229408	0.013073604	0.022568269	0.060694343	0.007518797	0.011102476
Intrasporangiaceae	0.003074369	0.003772161	0.008109642	0	0.004293873	0	0	0.004902922	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003606073	0	0	0	0	0	0	0	0	0	0	0	0.005461198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004577287	0	0	0.008205802	0.024901284	0.021649038	0	0.007303802	0.005604439	0	0	0	0	0.009694306	0.005618609	0	0	0.004211236	0.041880431	0.009523356	0	0.044938771	0.016617921	0.008363302	0.008228195	0	0	0	0	0	0.005047191	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032533021	0.034579475	0.028978788	0.004316671	0	0.012851819	0.0066313	0.005387931	0	0	0	0	0	0	0	0	0
Flavobacteriales_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006290099	0	0	0	0	0	0	0	0	0	0.016219285	0	0	0	0	0.005618609	0.006269199	0.022086025	0	0.020940216	0.009523356	0	0	0.003323584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022309477	0	0	0.005387931	0.023687327	0.043638479	0.030783965	0.013614704	0	0	0.012138869	0.037593985	0.072166093
Bacteroidetes_BD2-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012308702	0	0.006185439	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009523356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016266511	0	0	0	0	0	0	0	0	0.00484872	0.006840881	0	0	0	0	0	0
Amb-16S-1323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006269199	0	0	0	0	0	0	0	0	0	0	0.00734538	0.015292858	0	0.006752194	0	0	0	0	0	0	0	0.007012623	0	0	0	0	0	0	0.029279719	0	0	0	0.022309477	0	0.0066313	0.005387931	0.003947888	0	0	0	0	0.022568269	0	0.022556391	0.02775619
MSB-3C8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005521506	0	0.020940216	0.004761678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011529593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SJA-15_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013614704	0	0	0	0.003759398	0
S-BQ2-57_soil_group_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004211236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022568269	0	0	0
Akkermansiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035695163	0.077110911	0.053050398	0.037715517	0	0	0	0	0	0	0	0	0
Subgroup_21_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Magnetospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017847582	0.025703637	0.033156499	0.021551724	0.003947888	0	0.003420441	0.013614704	0	0	0	0.04887218	0.02775619
Pla1_lineage_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004577287	0	0	0	0	0.00309272	0	0	0	0	0.026388706	0.034054146	0	0	0.005618609	0	0.005521506	0.008422471	0.073290755	0.04761678	0	0	0	0	0	0.003941197	0	0	0	0	0	0	0	0	0	0	0	0	0.024043085	0.007728573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zixibacteria_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001915195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036926107	0.003557326	0.015463599	0	0	0	0	0	0	0	0.012925742	0.005618609	0.018807598	0	0	0	0.004761678	0	0	0	0	0	0	0	0	0.005579734	0	0	0	0	0	0	0	0	0	0.014425851	0.015457145	0	0	0.00628496	0	0.003253302	0	0	0	0.026771372	0.038555456	0.019893899	0.010775862	0.027635215	0.01939488	0.017102203	0.040844112	0.078441626	0.045136538	0.036416606	0.018796992	0.02775619
DS-100_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017027073	0	0	0.011237218	0	0	0	0	0.004761678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006506604	0	0	0	0.008923791	0.012851819	0.013262599	0.005387931	0	0	0.006840881	0.054458816	0.065368022	0.045136538	0.097110949	0.007518797	0.022204952
MD2902-B12_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004102901	0	0	0	0	0	0.024328927	0.026388706	0.017027073	0	0	0	0	0.005521506	0.008422471	0.031410324	0.004761678	0.023663038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066313	0	0	0	0	0	0	0	0	0	0
Candidatus_Nomurabacteria_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004461895	0	0.019893899	0	0	0	0	0	0	0	0	0.071428571	0.066614855
Propionibacteriaceae	0	0	0	0	0.004293873	0	0	0	0.00296349	0	0	0	0.004063059	0	0	0	0	0.006390389	0.001915195	0	0.001816266	0	0	0	0.002102917	0	0	0	0.02214349	0.010700528	0	0	0	0	0.009891197	0.00420433	0	0	0	0.003426653	0	0	0	0	0	0	0	0.006290099	0	0	0.003718301	0.004102901	0.003557326	0.00309272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003323584	0	0	0.011823592	0.00734538	0.005097619	0	0	0	0	0	0	0	0	0.003843198	0	0	0	0	0	0	0	0.009759906	0	0.005795758	0	0.004461895	0	0.026525199	0.016163793	0	0	0.010261322	0	0	0	0	0	0
Tannerellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05800464	0.038555456	0.046419098	0.043103448	0	0.00484872	0.003420441	0	0.013073604	0	0	0.015037594	0.005551238
EC94	0	0	0	0	0.004293873	0.005485764	0.0128	0.004902922	0	0	0	0	0.004063059	0	0	0.004049895	0	0.003195194	0	0	0	0	0	0.006577649	0	0	0.005907023	0	0	0	0.003550002	0	0	0	0	0	0.011710973	0	0.004816956	0.006853305	0	0	0	0.004541739	0	0	0	0	0	0	0	0	0.003557326	0.00309272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003420441	0.027229408	0.013073604	0	0	0	0
SHA-26_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004577287	0	0	0.004102901	0	0	0	0	0	0	0	0	0	0	0	0.006269199	0.005521506	0	0.010470108	0.004761678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004808617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCPU426_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013194353	0	0	0	0	0.018807598	0	0.029478649	0.010470108	0.009523356	0.023663038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008633342	0.008923791	0.012851819	0.013262599	0.037715517	0.015791552	0.00484872	0.010261322	0.013614704	0	0.045136538	0.036416606	0.086466165	0.066614855
Syntrophobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004102901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003947888	0.01454616	0.013681762	0	0.013073604	0.022568269	0.024277737	0.011278195	0.005551238
Anaplasmataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075642965	0.011154904	0	0	0	0	0	0	0	0	0	0	0.003231435	0	0	0.005521506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022556391	0.022204952
OC31_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034054146	0	0	0	0	0	0.004211236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013614704	0	0	0	0	0
Clostridiales_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006290099	0.01830915	0	0	0.069749313	0.007114653	0.024741758	0	0	0	0.008109642	0	0	0.020798669	0	0	0	0	0.004211236	0	0.019046712	0	0	0	0	0	0	0	0.005097619	0	0	0	0	0	0	0	0	0.011529593	0	0	0.007728573	0	0	0	0	0.048799532	0	0	0	0.017847582	0.025703637	0.019893899	0.005387931	0	0.00484872	0.003420441	0	0	0	0	0.026315789	0.02775619
Azospirillales_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006462871	0	0.006269199	0	0	0.010470108	0	0	0	0.003323584	0	0.002742732	0.003941197	0	0	0.011159469	0	0	0	0	0.008234519	0	0.008295313	0	0.098176718	0.004808617	0	0.016964967	0	0	0	0.006506604	0	0	0.004316671	0	0	0	0	0	0	0	0	0	0	0	0	0
ABY1_unclassified	0	0	0	0	0	0	0	0	0	0	0.006033911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005618609	0.012538399	0	0.008422471	0	0.02380839	0	0	0	0	0	0	0	0	0.016739203	0	0	0	0	0	0	0	0	0	0.004808617	0.015457145	0	0	0	0	0	0	0	0	0.133856862	0.115666367	0.212201592	0.096982759	0	0	0	0	0.013073604	0	0	0.052631579	0.077717331
Piscirickettsiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021056178	0.010470108	0.004761678	0	0	0	0	0.005485464	0.007882395	0	0	0	0	0.010094382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010261322	0	0	0	0	0.015037594	0.022204952
Candidatus_Peregrinibacteria_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003632533	0.003606073	0	0	0.004205833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008109642	0.013194353	0	0	0	0	0.006269199	0	0.012633707	0.010470108	0.038093424	0	0.022469385	0	0	0	0	0	0.010195239	0.022318938	0	0	0	0	0.008234519	0	0	0	0	0.052894787	0.015457145	0	0	0.01256992	0	0.026026417	0	0	0.004316671	0.174013921	0.141370004	0.205570292	0.15625	0	0	0	0	0	0	0	0.109022556	0.083268569
Sulfuricellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008109642	0	0.017027073	0	0	0	0	0	0	0	0.009523356	0	0	0	0	0	0	0	0	0.011159469	0	0	0	0	0	0	0	0	0	0.009617234	0	0	0	0	0	0	0	0	0	0.017847582	0.012851819	0.013262599	0.010775862	0.007895776	0.01454616	0.003420441	0	0	0	0.012138869	0.018796992	0.022204952
Stappiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004102901	0	0	0	0	0	0	0	0	0	0	0	0.006269199	0	0	0	0	0	0	0.006647168	0	0	0	0	0	0.011159469	0	0	0	0	0	0	0	0	0	0	0	0.008482484	0	0.00628496	0	0.003253302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016653714
KD1-131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027463725	0	0	0	0.010671979	0.021649038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
